"beta","prob"
-0.614366245865731,0.959601661292409
0.304131314767037,0.556745217057398
-0.373108019493328,0.812401681189436
-0.400415999435797,0.830806360560005
-0.592851212194738,0.955586507250504
-0.376231018130776,0.899170116579419
-0.668552297301739,0.924627160432344
-0.849321178449535,0.965111609086821
-0.944279174819973,0.976103304747425
-0.693319234488407,0.977330292904368
-0.623751099160117,0.898954489456204
-0.901650903529662,0.989830513331589
-0.697099630112121,0.970401602821571
-0.342638290523388,0.933153694169965
-0.69758668138572,0.962657265370393
-0.736700321233584,0.973957133748775
-0.686631960394526,0.98008605595282
-0.08272274702746,0.93077499763237
-0.849490750245578,0.998052896803144
-0.374477606331335,0.956229604802316
-0.698902313855347,0.982643941197569
-0.586245299701924,0.955359116167658
-0.6364467455348,0.984691248758036
0.279471099037385,0.768469004360836
-0.584395601501071,0.914015013712047
-0.321657472918177,0.920274700307995
-0.639528440307934,0.991276488327904
-0.844778326266826,0.988971699066921
-0.889905448991007,0.989857557721473
-0.37108470059534,0.987441275465076
-0.796440204012008,0.95789581816601
-0.905067209280053,0.966978200797471
-0.432880270645589,0.960444749142842
-0.168759004781344,0.958982433115476
-0.459717962937285,0.935388562513252
-0.436192108038745,0.959837588591912
-0.74475118840892,0.962844861154309
-0.840814450173938,0.975731825546103
-0.542934630742245,0.968099625482669
-0.218805013576412,0.874398703252443
-0.410167848723217,0.934850391481004
-0.923053574914975,0.993520410549722
-0.57379896856862,0.926468347780096
-0.59894893107357,0.977713054977382
0.192776740772271,0.827184338181217
-0.403825017810308,0.88860616278862
-0.665810917440388,0.965355584260962
-0.450292788383722,0.901852483825581
-0.794781981028691,0.972683373942169
-0.797780780992249,0.96242246402608
-0.569653992225474,0.9747561534518
-0.87480507243833,0.984643162171853
-0.670268487108317,0.980104752590374
-0.772630760373458,0.968660676791637
-0.259623291377876,0.938533144130779
-0.796463039188719,0.970656864013065
-0.600194735282701,0.909330177104061
-0.811746537736025,0.881232274052888
-0.431398010610319,0.950508717466004
-0.993398088225935,0.986221460820833
-0.513088430040195,0.928950349833041
0.0407842077688683,0.8064781087247
-0.589441061950883,0.962428893846744
-0.41531229503169,0.963220853299945
-0.676266987938964,0.971394200490011
-0.479555358559714,0.977357458679671
-0.46316813247214,0.969456397491793
-0.556528864501112,0.938063977388415
-0.904711597935984,0.977791462565532
-0.664107935064483,0.963816108045767
-0.868827708427369,0.976565534672048
-0.895762120700797,0.985958109136202
-0.354935022209859,0.86624857329934
-0.593586970921115,0.943327238492089
-0.783051797560851,0.96964387984604
-0.57150991862646,0.952633600803353
-0.926395904068088,0.93380241997884
-0.566390960962774,0.971148462287973
-0.496133354120307,0.809591264561218
-0.548240871003568,0.949554705464642
-0.583763068388725,0.940634250471898
-0.542330342699136,0.976993522739891
-0.858421110865016,0.983751224473893
-0.445384450181602,0.901307960320337
-0.713365888711348,0.960947611487396
-0.828594244270901,0.976098206871188
-0.584334504933908,0.932502901738766
-0.979870078190503,0.963616902597979
-0.684761926829843,0.980696084214411
-0.319972839398499,0.886933935855334
-0.40407373323879,0.885714894058085
-0.524117461784921,0.970896920024525
-0.599948024771155,0.971628616039383
-0.881872846036126,0.953490953608541
-0.978485846641015,0.971648928315979
-0.608802962189814,0.976317609721773
-0.323849077702347,0.922640152324763
-0.188785138688171,0.921777144400796
-0.365755930981416,0.955872868403662
-0.721769832743372,0.993778203463086
-0.953392025098043,0.982094059886783
-0.296388568431793,0.917891455302265
-0.489709219441386,0.913572285095362
-0.374166212198365,0.942873240157501
-0.523458150074778,0.967551008997914
-0.391071534105024,0.929759159315805
-0.908041516780758,0.982369436460785
-0.648141822077546,0.989270350688743
-0.769097323030729,0.959641041517638
-0.895262708487086,0.976912768811469
-0.733188908441709,0.959906722595474
-0.716772633000144,0.963906480364179
-0.686125611468956,0.977880842502332
-0.659221308157355,0.978497279944544
-0.741967905074341,0.966696657690829
-0.738262133209255,0.991896376470354
-0.295578376018069,0.927465577021861
-0.754954098658607,0.985774721427967
-0.878458519393174,0.989962166986791
-0.85659611928557,0.981074939618002
-0.648185749368356,0.967833064074338
-0.848173789740977,0.986309316250575
0.281737188208619,0.839139998506446
-0.79921080235542,0.982287443512674
-0.485465560312937,0.988644492709232
-0.754190557829513,0.982882871550919
-0.634742253733626,0.948225073588043
-0.963764018431867,0.981104400120567
-0.494765547492219,0.900763284333834
-0.25441620976269,0.937233216169721
-0.333412548819044,0.913838551413427
-0.326281190957863,0.954718201240017
-0.651589157450482,0.968519250836296
-0.502591913781935,0.972329282975479
0.0273982527325014,0.878770295317163
-0.866644624579964,0.916430799435471
-0.357957051527571,0.871137729788673
-0.562508590919854,0.976991011031065
-0.370426313680926,0.906141220390685
-0.597358672387103,0.944590829975244
-0.805360943489918,0.962373442020909
-0.635829200063824,0.926629120465196
-0.616043107029452,0.980367617456974
-0.994002215729479,0.991569970281284
-0.580611626898473,0.951745982937893
-0.581841935539254,0.986710001016986
-0.490806011302966,0.931981075444311
-0.731811041950339,0.99067889214675
-0.940471902484435,0.978413438630606
-0.169356603778745,0.920183960690828
-0.306734520062404,0.939180903363558
-0.201082076145357,0.94268488523536
-0.866100404999148,0.967618773161956
-0.393526275496988,0.975279606544703
-0.424381397552843,0.978541557124827
-0.50482253302259,0.95160702026891
-0.70332450446169,0.990515594104171
-0.376674024470836,0.973069541848365
-0.710778663606348,0.995090830553401
-0.884039315764508,0.977210593583646
-0.690206237159919,0.958357965684742
-0.50035084260881,0.960377398563936
-0.666711038076645,0.935867666331336
-0.403873315949687,0.983094185916211
-0.975588836252775,0.922758375108116
-0.228738341989153,0.869030426347169
-0.857813882652177,0.985248655376181
-0.857102467439871,0.970596239974436
-0.435130314671891,0.892505365086017
-0.655960331280153,0.972566899976093
-0.748881760654437,0.983506642104268
-0.226608543446368,0.962794329823854
-0.592913346097542,0.962103779022433
-0.900376142243397,0.965114205167856
-0.582951645020914,0.959684850115804
-0.654067541636639,0.904538614883503
-0.5551169173999,0.952780506535401
-0.630839137342226,0.972087596826517
-0.761862206446241,0.987404240579954
-0.185706662387631,0.920837646114281
-0.336804328940182,0.949005733922194
-0.973331630056367,0.981937697385272
-0.782925952650051,0.988082217293822
-0.0638694920049434,0.975186944298202
-0.406117905125705,0.984794958505817
-0.0698417462052721,0.896209829988209
-0.747129414975065,0.930750261917206
-0.925626891660688,0.97758149043798
-0.688636973698292,0.962063333813615
-0.40865145519075,0.935734553205874
-0.545284321525571,0.916842718348361
-0.65291202294496,0.946990746994488
-0.445648544868629,0.959295010346747
-0.480332499272486,0.986760939248763
-0.595394422964918,0.990865651305621
-0.919321841245502,0.99192891299968
-0.100754283064956,0.948720880660151
-0.346726265295665,0.873808721328591
-0.118895725438697,0.945627528748055
-0.322803610537449,0.899782051549872
-0.332092155065245,0.790122071855138
-0.489121854190575,0.94035154237784
-0.404215934238209,0.982065340765558
-0.565175021300635,0.933603732412477
-0.234890685854178,0.874398494882407
-0.67083678669783,0.944624653151268
-0.361791274029968,0.863799473546461
-0.580142917520656,0.967886350548464
0.040003221224255,0.915075840009921
-0.702414138935092,0.974124239815834
-0.554623741282681,0.950219122432452
-0.960917478767205,0.977365484794529
-0.690439111669303,0.955505335257165
-0.6874670957552,0.846700835808625
-0.166082109390921,0.914438070110259
-0.206153423548797,0.966073777204853
-0.437330669167872,0.978328513617131
-0.290465477899992,0.888161827904652
-0.76751656342314,0.971354201067627
-0.676898428103037,0.962972202299446
-0.279004680061633,0.882001633176636
-0.769795258765228,0.988616085381489
-0.865886807919629,0.976660947574891
-0.18945735553178,0.9575289557467
-0.856292769186972,0.983231380554839
-0.317304201464269,0.963542731391388
-0.898179459100296,0.96292104264681
-0.496977267378343,0.98577577602766
-0.485470248514747,0.888425420819462
-0.589642340856494,0.945904010751192
-0.124536982340122,0.959186460114704
-0.627744288878845,0.850157243765025
-0.491938666660266,0.973301873333756
-0.775608227062851,0.993407000989306
-0.439010013783452,0.928168048275844
-0.660585064332587,0.965861626556727
-0.608550083239475,0.951450544127951
-0.449382685650635,0.971743912247798
-0.63361171272208,0.975743166619714
-0.839046472343946,0.965661919525931
-0.652362477361896,0.986651362481854
-0.966009955269843,0.98409455680429
-0.459570890338851,0.960957333146336
-0.718039268856782,0.880645797913617
-0.869224964738513,0.978081573826603
-0.350615937873321,0.95762579769366
-0.699938892737681,0.892365944281657
-0.639884710338662,0.867641644571871
-0.570853390857918,0.966459246169286
-0.492381896528198,0.934229761700416
-0.460775499409622,0.908058991292547
-0.511329453508175,0.898258840740952
-0.578237613167148,0.934100151103705
-0.283804829345138,0.876347478975077
-0.445205016057026,0.957383676701599
-0.331851316099118,0.96762286565861
-0.754538553873082,0.979201764094328
-0.593552618302997,0.881842064085789
-0.812780383522477,0.972745874591966
-0.663197762803196,0.989060111169411
-0.302914119171055,0.932990272534188
-0.494039323043748,0.960408922453493
-0.423027167787569,0.955793259934948
-0.620239973548597,0.893774742452481
-0.659004867209064,0.984269476475614
-0.483799719601368,0.928913954353483
0.0417327302656355,0.878148455558183
-0.0809835886539952,0.801697190344877
-0.9559846239029,0.979345645953246
-0.851864923867508,0.978677400057465
-0.541561878609594,0.988670103429959
-0.343682767322997,0.950916108450009
-0.443267957838588,0.955819633895546
-0.608680735439827,0.97730877110395
-0.9594051042535,0.987445291516673
-0.416475617793389,0.944784437554927
-0.325416259043063,0.964009804190322
-0.50055311092621,0.904235904237628
-0.763189593946733,0.941453386378309
-0.537306054899697,0.981439013217613
-0.713053162996543,0.985902403041069
-0.467243468259091,0.963842684227554
-0.97971387021364,0.981976455731905
0.143339086486686,0.88902708962619
-0.506166837538041,0.942463467987553
-0.853740298375155,0.984349365397075
-0.800958446377924,0.984889265237798
-0.517483465989581,0.988522550773699
-0.434021889857495,0.958869681183185
-0.513534047237793,0.93852264365925
-0.512021058077973,0.891171734409453
-0.44513670806432,0.906245552263429
-0.241309358105755,0.881970872556478
-0.792107431629993,0.966359711247763
-0.740982458140341,0.99160236760083
-0.931099238553774,0.983189775720379
-0.619845165523987,0.947007825104873
-0.320054168892228,0.851638216943564
-0.436999311987937,0.872112707378399
-0.515234454275883,0.877214232403539
-0.553746008574721,0.940842516269892
-0.347119239360702,0.884733225347505
-0.450990245152864,0.934647166874729
-0.399128276587374,0.959399282261931
-0.306532137624116,0.98626166931524
-0.70824499427666,0.992527094270649
-0.680913816424479,0.980004801396996
-0.990704325517938,0.965840179442787
-0.614739960267375,0.986318424991337
-0.89750957152838,0.934655485858694
-0.997723712735308,0.980599965079971
-0.98515540840757,0.986565751842658
-0.857607637212412,0.989633459525845
-0.862668202991066,0.965935970450952
-0.750524059788331,0.976242025735506
0.026788865431644,0.771746387430909
-0.772349764138228,0.894111604912755
-0.773990001109754,0.962802062877513
-0.608968094430333,0.949154559325262
-0.10076916624838,0.870211013505511
-0.457741950618722,0.982042318300906
-0.841123005476419,0.951330552629638
-0.841928575932575,0.983285692746806
-0.703699246390422,0.964705129110153
-0.245575681308707,0.817583036010535
-0.527362624645313,0.982646585710058
-0.649929958501723,0.936903244418273
-0.314656134619084,0.909202664005217
-0.878283753876112,0.964389168474946
-0.812335370755982,0.989585201849231
-0.427389266205904,0.982552880091443
-0.789513353083668,0.971876445723675
-0.766551095628463,0.967934860303378
-0.935706098662319,0.989883589411912
-0.782509579923569,0.96717719803324
-0.764336442592875,0.987127677415413
-0.614242890161134,0.930735800224958
-0.767486325524327,0.91654349918414
-0.343757366638225,0.966137502376598
-0.967590043103063,0.954896221486244
-0.470585394448221,0.954692713759628
-0.0844144004776409,0.733954306462615
-0.44346065155245,0.986745137535632
-0.987470686449667,0.975225222232146
-0.409084529953358,0.970520798247463
-0.646852047207812,0.974775699074823
-0.525167503949262,0.976133178352821
-0.409424153308837,0.977212315617744
-0.592680321984039,0.982186220109869
-0.395560788780159,0.955249530746337
-0.440784133822584,0.978182687092991
-0.390347626746459,0.900411478653781
-0.442230990099465,0.904728516176644
-0.612226776551681,0.975141802805556
-0.118266608502258,0.540623656692359
-0.289848149538855,0.952090808119056
-0.884519059177534,0.976479344300836
-0.805140156243247,0.985773394038213
-0.750849495794585,0.955663872977808
-0.780561024305068,0.947145390282305
-0.427666461465739,0.850269259280908
-0.0455543480554352,0.918806047581684
-0.426774819914165,0.96317592085557
-0.619510632531073,0.991991524179814
-0.477582535058905,0.838573255037992
-0.621167197336015,0.8086974064039
-0.678122801977223,0.946461446427511
-0.549294137304655,0.964298226777483
-0.748788479286579,0.932213808117414
-0.468116260827782,0.91908720431521
-0.800702523163439,0.973053099875573
-0.637567487234655,0.948970751537205
-0.594465594739356,0.966316559296311
-0.898905752357263,0.995139101046775
-0.654884582939471,0.938907847763634
-0.649602682979736,0.913312971080354
-0.644458464486538,0.968998671786805
-0.209205497593403,0.892542244516055
-0.124149903342814,0.767815120120197
-0.517782471707267,0.942882091172159
-0.524474804136991,0.93196203599757
-0.909307407841411,0.885015130421696
-0.454220772744328,0.944879327136398
-0.708307452704213,0.985345549068807
-0.462456670092544,0.956396507364561
-0.780443720344455,0.974072793357378
-0.96499674350698,0.956936262074603
-0.429804753343485,0.934597103270514
-0.732462981382927,0.9623280935247
-0.620561087638102,0.967219883165127
-0.0602700801986268,0.933941827156391
-0.198160279251892,0.989342460065994
-0.384527028747217,0.930569907061445
0.0342353827270617,0.756077579223315
-0.778615166932638,0.980244715615086
-0.395135761223349,0.963378593238049
-0.572281501970747,0.970667617833331
-0.541611848711107,0.912462995904214
-0.111723765153049,0.778526305566775
-0.683807548411397,0.966517040330885
-0.524528980915422,0.969785758249766
-0.392250797516019,0.976142775660884
-0.570968302514394,0.964071076475624
-0.766724559331876,0.727779354101769
-0.335494310279939,0.974163155710791
-0.815652177345544,0.981290141649226
-0.81941157079774,0.982535946148185
-0.395707142423981,0.865049049344235
-0.586274620981673,0.967970661839772
-0.776937365242347,0.971964580957051
-0.201402388822424,0.927842437713273
-0.523668460340755,0.960159266160502
-0.725129576604848,0.942388468283248
-0.489232597705297,0.977470395425961
-0.613722101102999,0.984372472840402
-0.376828294440945,0.946587332794712
-0.76224262777594,0.97019398071067
-0.743186062034255,0.975831071380377
-0.460197034713394,0.92919223883287
-0.422764472985573,0.95638390593047
-0.706634222256771,0.985331729110897
-0.394797357480789,0.965692661954999
-0.374328934388981,0.956052316542168
-0.678141346185503,0.942041931164799
-0.342423325585356,0.885224494847223
-0.489202445881836,0.982723582710688
-0.934438878615776,0.98043502056183
-0.675968610848743,0.973228927751576
-0.429121491613567,0.954138573551196
-0.560602630977579,0.907721628697124
-0.549948487971975,0.965919471429407
-0.423297763693086,0.970512187326646
-0.885512487255101,0.990254798246986
-0.795461598156898,0.97616006406829
-0.146847416817616,0.93719441658489
-0.612708831094361,0.977550572077931
-0.237972719791502,0.969739021224884
-0.683721684600942,0.990881307721948
-0.803223059764287,0.970673014510353
-0.725246451261197,0.979343711853093
-0.900693739541693,0.970452361353086
-0.225240855310162,0.836460606205953
-0.210655525999815,0.983189600206314
-0.364900378183065,0.897588466073153
-0.425234689783746,0.941626290189207
-0.690856413791184,0.95661918626047
-0.636639254743303,0.939754716223152
-0.207068884955865,0.95949144120848
-0.74450850352165,0.972213445616194
-0.811987480283548,0.970117463637669
-0.844832422361397,0.985980373139175
-0.726274622189102,0.972790468081571
-0.223931792121115,0.913286613130478
-0.773750536031394,0.919359218594968
-0.194939964655745,0.805982729833459
-0.654599071110232,0.965521240008319
-0.750471516542904,0.985664932867299
-0.581836759920799,0.957227888092067
-0.296946131777676,0.901217754888361
-0.14317649943029,0.957750712038855
-0.609681226949322,0.952040613252816
-0.410989562006142,0.934079004234109
-0.917615411505833,0.978400188131275
-0.469709652821472,0.954522252122833
-0.564095322614329,0.966949399768784
-0.595413614072795,0.869900504492376
-0.665376058979638,0.967968046973315
-0.717136384999118,0.936651894552307
-0.701603219508839,0.993718255881706
-0.373077700995869,0.979556366695178
-0.841016562415,0.974678996825518
0.0673930775715263,0.930742493147581
-0.797786612170116,0.94901587894045
-0.753477312995232,0.922473783191059
-0.646389625510436,0.971190728063672
-0.287479118975391,0.916659378961891
-0.75696527261103,0.929627972969797
-0.719483576045671,0.962371057790305
-0.508024647272402,0.988905229782288
-0.31574217897104,0.959410941186526
-0.685901067106027,0.980793529025233
-0.51155111397189,0.964495484812629
-0.873750684064696,0.982261369778693
-0.553364799457143,0.938937640743318
-0.944553338947666,0.967267549987731
-0.300867839283335,0.902206984613498
-0.603667544568638,0.957832054574867
-0.427861792983881,0.94822957376102
-0.507857159582029,0.949107731389745
-0.515695342096155,0.961305059658535
-0.254811539444195,0.910837354600311
-0.404871024908078,0.906634021041614
-0.847764209781914,0.991595894146442
-0.654636334807573,0.719002593031952
-0.541409947929657,0.88800981283278
-0.355361766711888,0.961082948474891
-0.789275869850774,0.984834473500867
-0.384045378507312,0.981016905919028
-0.646017052970887,0.971736413930781
-0.717745297232224,0.924281399479236
-0.394364967114133,0.943378573471704
-0.262358334210585,0.941809266187649
-0.564930361535351,0.98057310163684
-0.711766023007681,0.972458895061991
-0.0284630829731797,0.966424975787135
-0.795169951905796,0.990064127341723
-0.322764074207786,0.930061473213482
-0.750751762889392,0.97782423786631
-0.779953355710015,0.969129482602903
-0.586341774458042,0.983015714349197
-0.785248112280925,0.930936679841228
-0.466448461374592,0.98151489870146
-0.778802409167457,0.970047892784739
-0.453645815094819,0.960979388018018
-0.144680559096059,0.963880453464716
-0.923039634015604,0.975692666523505
-0.838965661294931,0.987161542352823
-0.925705198644029,0.944342428406483
-0.954438795584524,0.959448695441875
-0.190333335219526,0.939816042561219
-0.85694176345317,0.98947365998884
-0.295250862392832,0.970832322521711
-0.410049889591983,0.978671966870896
-0.655865164873354,0.875371741631125
-0.65787095210091,0.923013933402732
-0.650144310471132,0.985355902601953
-0.51843583479983,0.922727621705838
-0.697130312345698,0.977570826878009
-0.657657179501049,0.934662137070381
-0.594271984464017,0.960196449306332
-0.759119768443776,0.974828355915876
-0.667655498798225,0.979954860207279
-0.261655735861449,0.863400372790141
-0.314583659773007,0.90095615082329
0.0325201747925218,0.761716158531018
-0.859921654361501,0.97618941696409
-0.959516254389491,0.984526406273723
-0.735745184109483,0.983973742287557
-0.782629608140823,0.989053014331819
-0.95778398777301,0.987787546852437
-0.44401885959296,0.937013938394026
-0.866788713589509,0.975075301919328
-0.872099224075737,0.975141731787638
-0.183227706586119,0.891237465504018
-0.618555796544352,0.988630333847598
-0.4213555203653,0.963359660746644
-0.859982508439655,0.986735863772346
-0.715227462545463,0.970752500996932
-0.339908000877758,0.958159158513459
-0.797132588561358,0.982115695260427
-0.724082467227386,0.90375334683054
-0.437800067207957,0.9664807802884
-0.416748814355757,0.984966117755429
-0.540752845823878,0.957299253227784
-0.773691254250966,0.970870983365373
-0.449803231756589,0.966700255794371
-0.384753933352323,0.892154904292115
-0.797510260135502,0.966194683505564
-0.853400959190867,0.971688569737851
-0.490133477113162,0.987988564357758
-0.97620927088054,0.949269732700006
-0.664623986655259,0.99017159340403
-0.169866461872943,0.921255520489798
0.0362642006168791,0.901246431888117
-0.242334397237833,0.935421610095469
-0.450597292953285,0.818760796069658
-0.464623267962651,0.976649112104291
-0.803600631481482,0.994981538097934
-0.669309267031586,0.975233456320001
-0.118725492920113,0.881037880549625
-0.7243505226004,0.98472815739823
-0.603754303169727,0.912043277762982
-0.343667374036713,0.934340455386325
-0.500637343121883,0.972946776394685
-0.13303096473986,0.9529712963919
-0.771920597655757,0.979530817147211
-0.637471149440527,0.960444582349633
-0.372191094780094,0.956077393857039
-0.71290225377201,0.969118620910696
-0.743125898469112,0.973153402160408
-0.351338920510878,0.955289377448624
0.0627388881436903,0.834601640249599
-0.830312359960152,0.972394674542619
-0.415114323742362,0.945016357763121
-0.713097892970338,0.956099946689252
-0.496802064351016,0.887037099806927
-0.737801894924891,0.940262300295462
-0.644875946664979,0.85746005747482
-0.892549558611693,0.961262651971225
-0.415073730391706,0.861675298117936
-0.554049660547785,0.935595143029811
-0.46536827640383,0.958933344373559
-0.317019631222194,0.918345180192461
-0.0127581001749859,0.939239281894658
-0.675717814213907,0.915106656493205
-0.402920293330661,0.956058727754384
-0.638144903047601,0.980382453392739
-0.929115688208498,0.976223172934772
-0.611089244428826,0.942050925005078
-0.531797337181935,0.971183810162733
-0.810669073222513,0.962851137666325
-0.602954349568002,0.905796602308836
-0.956438643038347,0.978808248470584
-0.625545399658824,0.960901114633067
-0.489419153102256,0.828510770084926
-0.968540198514125,0.989709794637977
-0.67374122389203,0.990068414609397
-0.870673975946559,0.971469201195542
-0.617322086153547,0.968124122710062
-0.811944371746927,0.954984923692657
-0.382331277507905,0.942818311068761
-0.923356508400063,0.960639391366382
-0.574068539708339,0.972348498012326
-0.549650261374958,0.913267097151818
-0.504209240439393,0.945006912473256
-0.37570414787842,0.939843380905739
-0.34061794007807,0.937469898831481
-0.752678865302381,0.972166944505095
-0.50232922007265,0.975457375535488
-0.226897560802047,0.95876389188383
-0.898744148019207,0.968190226141435
-0.975078051590327,0.994861906005224
-0.410706074788404,0.92029803449394
-0.249885886835735,0.975647130216892
-0.667160189086942,0.978375298781218
-0.417530816445366,0.877376806928023
-0.0904198125364976,0.953305762075023
-0.0944385879384264,0.734468724456239
-0.836485979538208,0.94853901541475
-0.396854749421622,0.884253865954895
-0.606098164580454,0.967768419909614
-0.675434040533812,0.988717464372068
-0.192327208761653,0.859434190338888
-0.821096723585374,0.988122364792895
-0.822535162177485,0.964200282802223
-0.237302497229648,0.947157939458508
-0.912338655480145,0.98805777137876
-0.757359352787724,0.987250384925437
-0.318168350280429,0.74459937835681
-0.350332396725735,0.980961846018922
-0.438296328216034,0.966640079285062
-0.934410748207729,0.97221445143968
-0.804643270973042,0.968627415925986
-0.940661589151805,0.961869808811548
-0.585750994196433,0.95470600286321
-0.964196795375643,0.993304540866001
-0.985792110041747,0.981207843720428
-0.435153915748166,0.964030635666966
-0.255373531250626,0.935228140330455
-0.985379131788531,0.991385039488549
-0.177987825715848,0.861093321879906
-0.680192076165001,0.966672906000408
-0.81360770960967,0.972867492109656
-0.832001447998548,0.966905693394784
-0.904557737676269,0.991171132126661
-0.907828323542572,0.991364050322761
-0.767384730672623,0.940923327417529
-0.785848176705083,0.959995909969057
-0.732407516947747,0.989488736532562
-0.674918079527312,0.974096012410752
-0.920198559943787,0.99196534332412
-0.330648045115507,0.940324542138652
-0.93565794636999,0.977751484307475
-0.555566778985948,0.938690793488143
-0.719862004114092,0.966370169931901
-0.714492921701447,0.992129844925808
-0.596106097993484,0.965209430150319
-0.574837124840277,0.976326756203835
-0.391576522130488,0.976718947891203
-0.756890296822164,0.994664897055711
-0.315135661282535,0.98131548671149
-0.311194646941568,0.947655072694576
-0.508384594672988,0.944547802639814
-0.499673850496275,0.877154906941639
-0.760245517688406,0.957792746001935
-0.898574015224858,0.962306476433629
-0.645687605430959,0.989512576452021
-0.676853959905654,0.995812819030021
-0.442863496116585,0.951189577253145
-0.861689822580078,0.942660505806172
-0.528089180478575,0.979107245881382
-0.611258706320043,0.979758205584884
-0.799099935947355,0.946220495122748
-0.307567045052211,0.924140734741986
-0.439406637926275,0.943845796599291
-0.0590384107809597,0.768566996416185
-0.726412884810908,0.967232652469946
-0.615885467456525,0.956465433617813
-0.47737924814083,0.981035990856374
-0.457197723553234,0.98633167074891
-0.495614061236429,0.964945700414367
-0.597099160525393,0.940643154974745
-0.710511323758696,0.951877645521294
-0.767074711504725,0.950870709170395
-0.679996001682375,0.939667757601937
-0.906288676407693,0.961310252614804
-0.282035542765597,0.976834400341969
-0.661935885681784,0.974598809592262
-0.744742745870772,0.986209938831356
-0.763473055546005,0.980888316504646
-0.624748424387885,0.947562163609499
-0.416279714587515,0.96743353241325
-0.572586688338363,0.896682725468682
-0.618569999377654,0.991179456404411
-0.851323125679427,0.983868519577349
-0.792462470890452,0.981262215153372
-0.786649749436389,0.985303653183009
-0.803060701576822,0.991606632341417
-0.798909358462478,0.955929254588584
-0.936315294760091,0.989704756848566
-0.879244084888469,0.958932778901821
-0.678011132522056,0.962642078158064
-0.297631198966147,0.943195865934854
-0.473461331679656,0.986021965021539
-0.730429342223501,0.942094956629153
-0.899724545420657,0.976228701796422
-0.412325141485035,0.916202053792775
-0.756329721427599,0.959293679780503
-0.913926348185093,0.977847435150317
-0.426465461869689,0.961480910370818
-0.437078547104622,0.961624519808757
-0.971790855882808,0.931797795605059
-0.470854884925278,0.90444381014807
0.021566200316204,0.956852011539198
0.0820533561001756,0.848257445069227
-0.62101940050487,0.853277592534559
-0.925295029036907,0.972738557060469
-0.383359975522615,0.893010121642462
-0.535825949330639,0.960266125513487
-0.881750215630397,0.988456986900691
-0.642717519231328,0.984856181053302
-0.425806357755743,0.88310912550053
-0.572263897359342,0.936522181509923
-0.80890703881597,0.98777208781586
-0.559245928260025,0.91940709613412
-0.411112696987148,0.983075422257591
-0.567806039927797,0.955626610232348
-0.280758432264758,0.942074541095185
0.0322929950785608,0.938575956462473
-0.372885241927771,0.955264643019441
-0.597621096279137,0.970899285485015
-0.928403759541365,0.939796940114412
-0.76375635615599,0.921376550688622
-0.258076883684009,0.933360680906725
-0.216462300994972,0.948363060797827
-0.157053424644248,0.933838133449173
-0.19594478669055,0.946197254369536
-0.787713065845198,0.975220352127266
-0.903604624083747,0.986814916158305
-0.981722504722009,0.988483864453186
-0.494492589071765,0.98530715693452
-0.456692907048555,0.941489280011676
-0.690157410735703,0.988773448345959
-0.465571972966939,0.866848500201452
-0.586242277986693,0.968832410543976
-0.912926620309078,0.936314395174513
-0.467663796664746,0.965456394251807
0.237860369630452,0.886269262696369
-0.703771499774279,0.928956519757349
-0.341523021081693,0.766163599639169
